area_sqft,bedrooms,bathrooms,floors,age,garage,garden,near_school,location_score,price
2343,6,1,1,4,1,1,1,4,1036182
5032,2,4,2,24,0,0,1,7,1423609
3488,6,1,1,26,0,0,0,2,1111276
5495,4,3,3,8,1,0,0,7,1608722
2902,5,3,2,12,0,1,1,9,1306099
730,3,1,1,24,1,0,1,9,609423
1111,2,2,2,12,0,1,1,8,705515
1160,4,1,2,28,0,0,0,1,522435
1629,4,5,1,20,1,0,0,2,773551
2609,3,4,3,22,1,0,1,5,974283
4163,3,2,1,18,0,1,0,7,1268104
3104,5,1,1,39,1,1,1,1,980492
4849,1,5,2,18,0,0,0,1,1173145
1771,6,2,1,11,1,1,1,3,887455
1510,3,2,3,1,0,1,0,6,832937
981,4,5,1,38,0,0,1,9,837326
3822,1,3,1,17,1,0,1,7,1149619
1238,3,1,2,14,1,0,1,1,474180
4631,2,1,1,37,1,0,0,1,973811
3277,5,3,3,38,1,0,0,9,1332917
1102,6,2,2,24,0,0,1,4,778279
4884,5,4,2,19,1,0,0,6,1475256
3011,4,4,3,38,0,1,0,9,1197698
733,4,4,2,4,0,1,0,3,736821
813,6,3,3,37,1,1,1,8,987485
5501,1,1,3,32,1,1,0,5,1259634
5325,3,2,2,8,1,0,1,2,1400255
1241,4,1,1,2,1,0,0,7,705079
1949,1,4,3,31,1,1,1,5,858054
2056,3,1,3,31,0,1,0,1,661997
4678,6,5,3,5,0,0,0,4,1611154
5146,1,4,3,22,1,1,0,1,1210608
1194,3,4,1,0,1,1,1,1,574040
3986,2,2,1,7,0,1,0,2,1046935
573,2,1,1,16,0,0,0,8,493918
1947,5,2,3,27,0,1,1,6,987811
5756,1,5,2,15,1,1,0,8,1585802
2397,4,1,2,35,1,1,1,6,909508
3844,1,3,1,5,1,0,1,2,914985
436,5,2,3,6,1,0,1,6,710259
1351,5,3,2,38,0,1,1,4,858552
5966,3,2,2,14,1,0,0,9,1625075
2215,2,5,2,8,0,0,1,5,844710
2436,4,2,1,4,0,0,0,8,1022664
5423,4,3,1,3,1,1,1,2,1404051
1332,3,3,1,16,1,0,1,9,752451
2888,4,3,2,29,0,0,1,5,1056791
5757,3,1,2,28,1,1,0,3,1333653
2335,6,4,2,17,0,1,1,1,987787
4463,1,1,1,25,0,1,1,6,1067922
1622,5,3,3,18,0,0,1,5,908598
5688,5,4,1,32,1,1,1,1,1589240
3799,1,3,3,14,0,1,1,9,1232488
1811,1,4,2,15,1,1,1,3,615897
3759,5,5,3,31,0,0,0,4,1243522
3915,2,3,1,5,0,0,1,5,1180435
2216,4,4,1,16,1,0,0,4,973980
5484,5,2,3,15,1,1,1,5,1680538
5339,6,5,2,10,0,1,0,2,1650142
2979,6,4,3,1,1,1,0,9,1359323
435,4,3,3,39,1,1,0,8,650292
727,6,2,3,29,1,1,0,6,802080
4856,4,4,2,32,1,1,1,1,1323525
3621,5,5,1,21,0,1,1,3,1247396
5172,4,4,1,36,0,0,0,5,1455851
907,6,5,2,36,0,1,0,1,681462
1382,6,3,1,39,0,1,0,2,700976
3746,1,1,1,28,0,0,0,9,993847
1065,6,1,2,19,1,1,0,7,827662
3059,4,2,3,22,0,1,0,8,1152050
3784,2,1,1,39,0,0,1,3,853247
3664,1,3,1,0,0,0,0,8,1162123
4654,6,5,2,6,0,0,1,5,1606255
5969,2,2,3,22,0,0,1,9,1580871
4958,1,3,2,29,0,0,1,2,1138011
5069,4,5,2,25,0,0,1,5,1471443
1476,6,4,2,37,1,1,1,1,789144
2015,2,4,3,15,1,1,0,1,800439
1054,6,2,1,18,0,1,0,1,647274
798,4,3,3,30,1,0,1,3,657334
649,5,5,3,24,1,0,1,8,942946
4014,4,5,2,35,0,0,1,5,1252922
3133,2,1,3,18,0,1,0,3,896646
5099,4,3,3,21,1,0,1,9,1659088
647,2,2,2,0,0,0,1,9,671696
5024,4,5,2,32,0,0,0,1,1348034
3729,6,4,1,33,0,1,1,1,1290978
1783,3,3,2,24,1,0,0,2,707326
2820,2,3,3,39,0,1,0,9,1103739
4096,4,4,1,21,1,0,0,6,1278978
3666,5,2,3,25,1,0,1,7,1274524
3985,4,5,1,20,0,1,0,4,1346851
3840,3,3,2,34,1,0,0,6,1223358
4467,4,4,2,22,0,1,1,5,1442301
5796,6,4,1,22,1,1,0,6,1750587
4660,3,2,2,32,1,0,1,2,1143342
598,3,1,1,30,1,0,1,4,481876
5991,2,1,1,11,0,0,1,9,1494750
1510,6,1,3,39,0,0,1,9,1029633
5262,5,2,1,28,0,0,0,6,1490981
701,6,5,1,25,0,1,1,1,723304
5137,1,2,3,20,0,0,1,4,1179937
2831,3,1,2,19,0,0,0,2,752368
1659,1,1,1,6,0,0,0,9,619148
5008,4,2,1,16,1,0,0,1,1224292
3334,1,4,2,35,1,0,1,2,976385
1253,6,3,3,38,1,1,1,5,867095
5182,2,3,3,29,0,1,1,5,1414905
1548,2,3,2,30,0,0,0,3,563303
3570,3,4,2,4,0,0,0,2,1080529
3001,6,2,1,14,0,1,0,2,1106807
4515,2,3,3,28,1,1,0,7,1365075
989,5,2,1,39,1,0,1,1,576924
5973,6,5,3,20,1,0,1,1,1707535
5945,2,3,3,12,0,1,1,1,1373300
1998,2,2,1,33,0,0,1,6,698768
3976,6,3,2,30,1,0,0,9,1470321
995,1,1,3,24,0,1,0,5,534542
2017,5,3,1,20,1,0,0,1,888032
1168,3,4,3,18,1,1,1,8,940148
4953,6,2,3,24,1,1,1,3,1504116
4559,1,3,3,9,0,1,0,3,1118418
4464,5,2,1,39,0,1,0,6,1370204
2845,6,5,2,33,1,1,0,7,1273176
3917,4,5,1,36,1,1,0,1,1116808
4634,3,3,3,32,0,0,1,5,1354631
3904,3,4,3,24,0,0,1,7,1308309
2264,6,2,2,29,1,1,1,9,1188669
4399,1,1,3,9,1,1,0,8,1184786
817,5,1,1,29,0,1,1,1,490174
3209,4,5,3,21,0,0,0,8,1278067
3630,2,3,3,34,1,0,0,4,1007148
4504,3,5,2,32,0,0,0,2,1260178
1113,4,1,1,16,0,0,0,8,722654
2345,4,2,2,30,1,1,1,3,955522
1633,4,5,2,12,1,1,0,1,730329
2048,4,3,2,36,0,1,0,1,840017
1016,5,3,2,6,0,1,0,7,811852
3014,2,2,3,34,0,0,1,9,1092642
557,1,1,3,5,1,1,0,6,528445
5801,3,5,1,25,1,1,0,6,1637823
5182,2,1,2,28,1,0,0,5,1337063
1162,6,2,3,7,0,0,1,4,913897
3198,1,4,3,4,1,0,0,5,977339
5134,6,5,1,35,0,0,0,8,1743285
3777,1,4,3,24,1,1,1,1,932369
1816,3,2,1,31,1,0,0,6,821740
3826,3,2,2,7,0,0,0,4,1039046
2970,2,5,2,16,1,1,0,7,1183861
4049,2,2,2,29,0,1,1,8,1129451
2797,2,2,1,31,0,0,0,7,873123
4239,2,5,3,23,1,0,1,4,1245093
5516,4,5,2,2,1,1,1,3,1587109
5876,1,5,2,39,1,1,0,9,1535873
2439,6,5,3,35,0,1,0,1,1089174
3714,6,4,2,10,0,0,1,5,1410397
2489,2,4,3,6,1,0,1,4,884420
2431,5,4,3,19,1,0,1,2,1070977
3778,6,5,3,24,0,0,0,1,1267279
1344,2,5,3,24,1,0,1,2,697213
645,4,3,2,0,1,0,1,8,825070
4428,6,2,2,0,0,1,1,2,1356413
4329,5,4,2,27,1,0,0,1,1293496
3192,2,5,2,28,0,0,1,3,994295
3675,2,4,1,18,0,0,1,3,997817
1702,3,1,2,7,1,0,0,2,717908
911,3,1,3,15,1,1,1,8,718379
2736,6,2,2,15,0,1,1,6,1196968
2570,5,3,1,25,1,1,0,6,1078048
2174,4,1,2,9,0,0,1,2,785669
3657,6,5,1,36,0,0,0,9,1523247
4021,3,1,1,2,0,1,1,6,1194041
5992,2,1,2,38,0,0,0,6,1473827
1147,2,1,1,30,0,0,1,6,471530
1345,1,5,3,39,0,0,0,6,619333
1847,3,4,3,25,0,1,0,1,671993
5338,1,2,1,26,1,0,0,1,1200445
1414,3,3,1,34,1,0,1,7,732363
3801,2,1,1,13,1,0,1,2,986883
2642,1,5,1,20,1,1,1,5,984018
1609,2,3,1,32,1,0,1,3,552980
2802,3,5,1,22,0,1,0,1,948476
4689,2,2,2,35,1,0,0,5,1192585
3488,3,4,2,15,1,1,1,2,1013012
3128,6,4,1,1,0,0,1,8,1383701
4362,3,2,2,16,0,1,1,9,1342930
5759,3,1,1,14,0,0,0,7,1510327
1690,5,5,1,36,1,0,0,3,837568
3780,2,3,3,16,1,1,0,2,1020880
2575,6,3,3,15,1,1,0,6,1151096
5682,2,5,3,0,0,0,1,9,1645744
1045,1,3,2,22,1,1,0,9,756422
658,1,3,1,31,1,1,1,4,364484
2104,4,5,1,37,0,1,1,9,1042885
1794,4,5,1,19,0,0,1,2,804715
2019,5,2,2,2,0,0,0,6,1016778
2752,2,5,1,23,1,1,0,3,858211
5964,5,1,2,23,1,0,0,6,1656333
5660,6,1,2,15,1,1,1,9,1714346
4136,2,3,3,2,1,0,1,5,1286411
1505,2,3,3,19,0,1,1,1,627066
3263,5,4,2,20,0,1,0,3,1176948
4872,5,2,2,26,1,1,0,8,1602589
1827,1,3,2,16,0,0,0,3,538235
3822,1,5,3,3,0,0,0,4,1105221
4844,3,3,3,0,1,0,1,9,1545380
5451,3,2,2,39,1,0,1,7,1533364
4309,1,5,1,30,1,1,0,7,1199870
4242,2,5,1,24,0,1,1,1,1056961
1640,6,5,2,17,0,0,1,4,1047224
3976,6,1,1,20,1,0,1,7,1273372
3573,3,2,3,25,0,1,0,1,978694
2473,6,4,2,12,1,1,1,6,1245659
2837,4,5,2,12,1,0,1,1,995848
2893,4,1,3,37,0,1,1,5,1041629
2016,4,3,3,34,1,0,0,1,844644
5998,3,4,3,39,1,0,1,4,1628517
5906,3,2,3,37,1,0,0,3,1450609
5699,4,3,2,16,1,0,0,7,1659906
4363,6,5,3,14,1,0,0,3,1561426
4753,6,5,2,24,0,0,1,4,1600019
2627,1,3,2,32,0,0,0,3,742191
3674,1,1,1,35,0,1,1,6,908329
538,2,5,3,20,0,1,0,3,490564
2484,5,2,1,15,0,0,1,8,1105503
5911,2,1,2,0,0,0,1,8,1543018
2515,3,3,3,26,0,0,0,6,941758
433,3,2,3,18,1,1,0,9,736487
3277,4,2,1,31,0,1,1,6,1137295
4372,5,5,1,28,1,1,0,5,1433612
5004,4,1,1,2,1,0,0,5,1307315
1373,5,5,2,20,1,1,0,5,991132
4108,2,1,1,16,1,0,1,4,1030220
3529,2,2,2,32,1,1,0,2,963349
4417,1,4,2,17,1,1,0,2,1132509
3941,2,5,1,33,1,0,0,9,1301090
4719,1,2,1,4,0,0,1,7,1255740
4490,6,1,2,7,0,1,0,3,1425914
4661,1,3,1,31,1,1,1,1,1122197
1839,6,5,1,7,1,1,1,2,1036225
2519,1,5,3,8,0,0,1,6,898868
5754,4,4,3,26,1,1,0,8,1676120
3658,6,5,2,20,1,1,0,6,1443029
4655,6,2,1,38,1,0,0,9,1550515
1802,3,3,2,7,0,1,1,4,765546
5703,5,5,3,10,0,0,0,2,1653974
4845,4,3,3,18,1,0,0,5,1473931
5237,3,2,2,17,1,0,0,2,1332717
3188,5,1,3,34,1,0,0,3,1075970
4242,5,2,2,10,1,0,0,2,1305775
4099,4,2,2,27,1,1,0,1,1076264
1473,6,3,1,34,0,0,0,3,836832
2935,5,2,1,25,0,0,1,8,1128972
2155,2,5,3,31,0,1,1,1,783597
1036,4,2,1,27,1,1,0,1,523652
505,5,1,2,4,0,0,0,3,529058
2324,3,3,1,32,0,1,1,4,892590
5974,5,2,2,13,1,0,1,8,1773843
5597,2,2,2,7,1,0,0,6,1423630
3465,2,2,3,26,0,0,0,6,965053
4575,1,2,3,28,0,0,1,4,1054510
3468,1,1,2,31,0,1,0,5,934353
4716,4,1,3,18,1,0,0,1,1202982
4063,6,5,1,25,0,0,0,2,1397181
2167,2,4,2,25,0,0,0,2,796436
4685,1,3,3,36,1,1,0,9,1413292
5482,6,2,3,21,0,1,0,7,1678665
5353,5,5,2,21,0,0,0,3,1549533
5031,6,3,1,23,0,1,0,8,1550711
1627,3,1,2,17,1,1,0,2,606375
1452,2,5,2,17,0,1,1,9,900556
3209,3,1,3,28,0,1,1,9,1197843
616,2,2,1,32,0,1,0,6,558789
3347,4,2,2,34,1,1,0,6,1102079
5591,1,3,3,11,0,0,1,5,1411239
5132,3,1,3,31,0,1,1,6,1355550
2391,2,1,2,0,1,1,1,3,817954
3756,3,3,3,25,1,1,1,5,1273083
1851,3,1,1,2,1,1,0,6,707623
1606,5,2,3,15,1,0,0,3,765530
4987,5,3,3,18,1,1,0,9,1735123
3960,6,5,3,6,0,0,1,8,1539945
2792,3,4,1,29,1,1,1,5,1002402
4364,3,4,3,6,0,1,0,6,1313801
5337,3,2,2,26,1,0,0,1,1263846
1235,3,2,1,0,1,0,0,5,721032
5804,6,5,3,8,0,0,0,4,1778638
2365,1,2,3,26,0,1,0,4,750718
3276,6,2,2,2,1,1,0,8,1330409
5429,1,2,1,34,1,1,0,2,1192441
1389,5,2,3,12,1,1,0,2,735348
3147,6,4,2,19,1,0,0,7,1291588
755,3,1,2,11,0,1,1,5,597224
5051,1,3,2,36,0,0,1,6,1230301
2498,3,1,3,27,1,1,0,2,836510
933,1,4,2,24,1,0,0,6,562209
584,4,3,1,7,1,1,1,3,650436
2043,2,5,3,3,1,1,0,1,787154
4017,5,4,2,27,1,0,1,6,1434873
5114,3,3,2,37,1,0,0,6,1435072
1253,5,5,1,15,1,0,0,4,792147
3166,6,4,1,24,1,1,0,1,1174101
5312,1,1,1,31,0,1,0,9,1266318
4447,5,3,2,11,0,1,1,8,1472826
4286,2,2,2,12,1,0,1,2,1133011
4409,4,1,3,34,1,1,0,6,1245913
4511,3,1,3,17,0,1,0,3,1220588
5965,2,2,2,31,0,1,1,9,1576317
5170,5,5,2,23,0,1,1,8,1645489
4794,6,1,3,35,0,1,1,6,1466388
843,6,2,3,35,0,0,0,5,715854
3281,2,4,3,27,0,0,1,3,1033104
5084,3,5,2,37,0,1,1,9,1522365
2393,4,2,1,2,1,1,0,5,967523
2187,6,1,2,0,1,1,0,8,1179494
4017,2,1,2,17,1,1,0,6,1058944
2725,5,4,1,7,0,1,1,9,1192643
5241,1,4,1,4,1,0,1,6,1446815
2147,4,4,1,17,0,0,0,5,975877
1774,5,5,1,17,0,1,1,1,911984
2016,3,3,2,33,0,1,0,5,807396
5192,4,5,1,34,0,1,1,4,1484267
4858,3,3,2,1,0,1,1,9,1448430
1475,1,3,3,35,1,0,1,8,751272
2806,4,2,1,4,0,0,1,1,890630
753,2,1,2,37,0,1,0,3,442511
858,1,3,2,37,0,1,1,3,403848
2093,6,3,3,18,0,1,1,4,1074947
1710,5,1,3,37,1,1,1,6,957811
987,3,3,1,33,0,0,1,3,492225
4815,6,2,3,31,1,1,0,9,1633157
1126,1,1,2,20,1,0,0,1,301184
2751,5,1,3,35,0,0,0,9,1068096
5676,5,4,3,20,0,1,0,8,1690564
3877,6,3,2,1,1,1,1,4,1440323
5128,6,5,3,11,1,1,1,8,1769894
2210,2,4,3,32,0,1,1,1,700921
4155,6,3,1,27,0,0,1,1,1229781
4469,5,2,1,9,1,1,1,3,1303383
2251,5,5,3,23,1,1,1,1,967294
4791,2,3,3,27,0,0,0,2,1142709
3661,3,2,1,32,0,0,0,3,1058615
4875,1,3,1,30,0,0,0,3,1144198
810,3,4,3,23,1,0,0,9,737109
1521,6,2,1,25,0,0,0,8,900438
5371,5,3,3,11,1,1,0,2,1460070
5823,2,5,1,33,0,1,0,6,1561874
4796,1,2,2,14,1,1,1,4,1213318
4928,6,4,3,29,0,1,0,8,1698937
2065,4,5,1,6,0,1,0,3,903560
467,2,4,3,31,0,0,1,6,553470
3576,3,5,2,2,0,1,0,9,1409802
2618,1,2,3,27,0,1,1,5,895650
2975,5,2,1,27,1,0,0,2,1055170
1586,3,1,2,22,1,1,1,5,770176
3690,4,2,2,16,1,1,1,3,1143239
5856,2,5,3,5,0,1,1,3,1588139
4322,4,3,3,26,1,1,0,9,1500399
1050,3,5,2,37,0,1,0,7,708978
2530,2,2,2,12,0,1,1,1,738004
4423,4,1,1,28,0,1,1,7,1306582
1089,1,5,3,22,1,0,0,5,627428
5659,3,1,2,25,0,1,0,1,1271012
5616,4,5,3,15,1,0,1,4,1696473
544,5,3,1,0,0,0,1,8,707451
2395,2,2,2,8,0,0,1,7,886728
703,3,2,2,3,0,0,1,1,517582
4756,2,2,2,28,1,1,0,1,1106047
1620,2,1,1,28,1,0,0,2,572970
3578,4,3,2,34,1,1,0,4,1164224
4347,3,2,2,2,0,1,1,8,1332824
1658,5,3,2,12,0,0,0,8,950804
3739,4,2,2,33,1,1,1,4,1230581
928,6,4,1,3,1,1,1,6,849442
3593,6,4,3,14,1,0,0,2,1315083
2300,4,1,2,30,0,0,1,2,772412
912,1,1,2,35,0,1,0,7,499528
3626,6,2,3,10,0,1,1,5,1279649
4577,3,2,2,22,1,1,0,3,1284881
1015,3,5,2,28,0,0,1,1,584168
2242,2,1,1,10,1,1,1,1,722394
1506,2,1,1,29,0,0,0,8,689526
3175,2,2,3,14,0,1,0,6,950465
3030,2,1,1,12,1,0,0,9,966833
1295,2,4,3,10,0,1,1,9,836935
2276,6,3,2,26,0,0,0,5,1103477
446,1,2,2,15,0,0,0,1,236850
4526,6,1,1,21,0,1,0,6,1356399
4331,5,4,2,5,1,1,1,4,1458238
5446,4,1,2,19,1,0,0,3,1344282
3738,5,1,2,30,0,0,1,3,1181657
2290,1,3,2,25,1,1,1,9,977597
2946,6,3,2,23,0,0,1,3,1124583
5949,3,4,3,9,1,1,1,1,1544585
2850,5,2,3,10,0,0,0,9,1289170
2638,4,3,2,1,0,0,1,5,1002766
5632,2,2,3,22,0,1,1,6,1442981
1498,5,2,3,38,0,0,1,2,784307
1065,6,3,1,31,0,1,0,9,868421
2718,4,4,2,22,1,0,1,6,1084731
5018,3,4,3,28,0,1,1,6,1522272
5283,5,5,1,38,1,1,0,1,1413634
3885,6,2,2,0,0,1,0,1,1213680
3807,5,4,1,38,0,0,0,1,1118291
4687,5,4,2,6,1,0,1,2,1356085
1684,3,3,2,36,0,0,1,9,937750
2593,2,5,2,18,0,0,0,2,802307
5093,6,5,2,1,0,0,0,5,1667167
4466,1,4,2,1,0,0,0,2,1166367
5252,1,1,1,33,1,0,1,9,1303983
3717,3,2,2,38,1,1,0,7,1247576
3749,2,4,2,33,0,1,1,3,1003363
4169,4,1,2,29,0,0,1,1,1090739
4569,1,5,1,27,1,0,0,3,1199505
3785,6,1,1,22,0,0,1,7,1254323
4574,4,2,1,1,0,1,0,4,1353346
4649,4,3,3,27,0,1,1,1,1239916
4675,3,2,1,36,1,0,0,9,1285157
4198,2,1,2,17,1,1,1,5,1171839
4183,4,1,2,0,0,1,0,4,1234664
1496,2,4,3,17,1,0,1,7,871093
4190,3,5,1,9,0,0,0,2,1113007
548,3,1,1,39,1,1,0,5,431743
4934,3,5,2,6,1,0,1,2,1440207
875,3,2,2,35,1,1,1,4,549316
1937,6,1,1,23,0,0,0,7,886250
5300,3,2,2,23,0,1,1,1,1357437
520,2,2,1,27,0,0,1,4,455535
2941,2,5,3,15,1,0,0,6,1037457
4800,2,4,3,33,0,0,0,9,1351295
2566,3,1,1,26,0,0,0,5,898150
1902,3,4,3,20,1,1,0,9,1097505
3864,3,1,2,12,1,0,1,8,1176524
5216,1,1,1,36,0,1,1,3,1145847
4269,5,3,3,21,0,1,1,7,1422288
1663,3,1,1,15,0,0,0,7,746459
3426,6,3,2,38,0,1,0,6,1330065
1186,4,3,2,26,0,0,0,9,879565
1134,2,3,2,28,0,0,0,7,654897
2678,3,5,3,7,1,0,0,8,1083972
4194,1,3,1,29,0,1,1,3,1098729
3656,2,5,2,20,1,1,0,6,1166929
3210,1,1,3,28,1,0,1,2,773192
4576,6,3,3,34,1,1,0,7,1564562
4895,6,5,2,5,0,1,1,3,1628683
3069,4,1,2,4,0,0,1,4,1000041
1928,5,1,3,32,1,0,0,4,824302
861,2,5,1,21,0,0,1,2,598966
3347,3,2,3,30,0,1,1,1,950230
4385,2,1,1,30,1,0,1,7,1133243
672,2,3,1,5,1,1,1,2,433404
3597,1,2,1,10,0,0,1,7,942529
1455,5,4,3,33,0,0,0,1,744690
4693,2,5,1,27,1,1,1,7,1324428
2244,2,4,2,36,0,0,1,8,946254
1364,1,5,3,23,0,0,0,7,730602
4714,2,4,2,18,1,0,1,8,1434951
2154,5,1,1,28,0,0,1,1,737451
3417,3,5,1,0,0,1,0,2,1113566
2759,3,2,2,38,0,1,0,9,1000930
5150,5,4,1,28,0,0,0,9,1659664
4630,2,4,3,26,0,1,1,9,1356944
5546,3,5,2,14,0,0,0,3,1486731
1382,4,4,3,35,0,1,1,3,709980
1624,2,3,2,11,1,1,0,1,684011
3236,2,5,1,11,1,0,1,3,1054743
3297,2,2,3,32,1,0,1,5,947167
4961,3,1,2,20,0,1,1,6,1299437
3584,5,1,3,1,0,1,0,3,1087705
1870,6,2,3,37,1,0,0,1,862061
1237,5,2,2,8,0,1,1,7,937519
3811,5,5,3,19,0,1,1,3,1322263
5818,3,1,1,28,1,0,1,4,1457989
4854,4,1,1,30,1,1,0,6,1278610
4503,2,5,1,22,0,0,1,1,1092284
5653,2,4,1,24,1,0,0,4,1360930
4181,2,5,2,31,0,0,1,3,1193171
3482,2,1,2,29,0,1,1,3,942537
4415,3,3,1,27,1,1,0,5,1226348
3497,4,5,3,31,1,0,1,8,1359301
5475,5,4,1,17,1,1,0,1,1529177
3495,1,5,3,33,1,1,0,6,1119730
4044,4,5,1,35,0,1,0,7,1386823
1071,5,2,3,13,0,1,1,5,846238
4888,3,4,1,19,1,1,0,2,1286308
5451,2,2,1,10,0,0,1,8,1510047
5414,6,4,3,8,0,0,0,9,1858097
3676,1,2,2,25,1,1,1,2,874682
2141,4,1,3,1,1,1,0,1,816862
900,1,1,1,6,1,1,1,3,447644
4412,4,1,2,24,1,0,0,8,1288061
1281,4,5,1,37,1,1,0,2,778321
4775,4,2,1,18,0,1,0,6,1334548
5201,1,5,1,10,1,0,1,2,1234774
5522,5,1,3,7,1,1,1,1,1508625
4172,6,5,3,24,0,0,1,2,1369940
2809,4,5,2,22,0,0,0,8,1254005
4223,4,3,3,19,0,1,1,4,1252122
1392,5,1,3,4,0,1,0,8,918583
5846,1,5,1,37,1,0,0,2,1379673
954,5,3,2,12,1,1,0,7,789546
1924,4,2,2,22,0,1,1,1,682524
2202,5,1,1,35,0,1,0,2,804893
1746,5,4,1,32,1,1,1,7,1033117
4506,3,2,2,15,1,1,1,6,1281154
5138,6,3,2,5,1,1,1,9,1825692
4969,2,1,1,19,0,1,0,3,1081161
1950,3,3,2,1,1,1,0,8,999467
5741,4,5,1,39,1,0,0,5,1624915
2989,1,4,3,20,1,0,1,7,1002741
3280,4,5,3,22,0,1,1,8,1239654
3879,4,2,1,21,0,0,0,5,1197355
1476,6,3,1,37,1,1,1,5,901225
666,1,1,2,24,0,1,0,8,530462
3512,5,3,2,10,0,0,0,4,1193270
4632,4,3,3,26,1,1,1,7,1516862
4591,1,4,2,0,1,1,0,1,1196113
2998,1,2,1,15,1,0,1,6,927994
5056,4,2,3,6,0,0,1,3,1409682
1868,6,1,1,25,1,0,1,9,1062658
5266,4,1,2,25,0,0,0,8,1485137
5983,3,1,2,36,0,0,1,6,1510868
1427,2,1,1,7,1,1,0,1,541896
3892,5,5,1,30,1,1,0,8,1378901
4654,6,1,3,18,0,0,0,4,1331389
5364,3,5,1,13,1,1,1,6,1597322
3338,6,4,3,35,1,0,0,2,1249710
3862,4,5,1,11,0,1,1,2,1163795
3847,6,5,1,38,0,1,1,4,1354792
5177,1,4,3,23,1,0,1,5,1373543
3170,1,5,2,10,1,1,0,6,1107681
5020,6,5,2,4,0,0,1,3,1662755
2946,2,2,1,3,1,0,1,2,864243
661,6,5,3,26,0,0,0,2,777560
495,6,2,2,19,1,0,0,9,836654
1226,4,2,2,27,0,1,1,9,774765
1201,2,5,1,27,1,1,0,2,534293
3808,6,5,2,31,1,1,0,9,1582284
2953,5,3,1,27,1,1,1,2,1067709
1601,2,2,3,4,1,0,1,2,586446
3801,4,4,2,1,1,0,1,7,1361259
2611,6,1,3,1,0,1,0,1,999195
4649,3,2,1,7,1,0,0,2,1237226
540,4,3,3,29,1,1,0,1,505700
3181,5,2,3,12,1,0,0,1,1013416
5533,5,2,3,19,0,0,1,6,1667278
3482,1,4,2,16,0,1,0,8,1091616
5452,5,5,2,16,1,1,1,8,1699129
5414,3,1,2,0,1,0,0,5,1469305
4980,6,5,1,37,1,1,1,1,1470375
3462,2,3,1,19,0,0,1,7,1041625
3478,4,1,1,5,0,0,1,8,1201423
465,3,5,3,2,1,1,0,9,753684
4392,4,5,1,7,1,0,0,6,1381735
2023,1,1,2,6,0,0,1,3,633424
1786,1,1,3,6,0,0,1,3,619557
4196,2,1,2,3,1,1,0,7,1167750
4108,4,4,1,31,1,1,1,6,1324312
5314,4,3,3,2,0,1,1,1,1404049
4106,3,5,2,7,1,0,1,7,1300565
3366,6,1,2,17,0,1,1,3,1079632
498,2,4,1,2,1,1,0,3,542994
4005,3,5,2,11,1,1,0,3,1284430
3971,5,5,1,30,0,0,1,4,1236762
3166,4,1,1,22,0,0,1,9,1203385
1445,2,3,1,10,0,0,1,7,649226
5657,4,3,1,27,0,0,1,3,1534197
3066,2,2,2,16,1,0,0,6,1013172
1983,3,3,2,29,1,1,1,7,914428
4609,3,5,1,2,0,0,0,7,1394613
3028,5,4,2,17,1,1,0,2,1118498
3609,1,2,1,23,0,0,0,3,823834
5426,5,1,1,13,0,0,0,3,1479651
932,1,3,1,13,0,1,0,8,675489
1178,5,2,1,33,1,0,0,3,698511
5495,5,1,3,26,1,1,1,4,1493168
3587,4,5,2,18,0,1,1,7,1298061
1126,1,3,1,13,1,0,0,1,464604
5884,3,3,1,15,1,0,1,2,1443822
3521,1,2,3,27,1,1,1,4,1050632
4494,3,1,2,4,1,1,1,9,1317144
1285,1,2,2,4,1,1,1,4,632084
3137,3,4,3,32,0,1,0,2,1074485
3770,2,2,1,14,0,0,0,9,1142202
408,2,4,1,24,1,0,0,1,421722
531,5,5,2,20,0,0,1,7,752259
3224,4,5,3,36,1,0,0,3,1183336
1112,1,3,3,1,0,1,0,6,659875
4189,4,3,1,15,0,0,0,9,1400612
3805,1,4,2,20,1,0,0,6,1101391
5821,5,4,2,21,1,1,0,3,1673369
1658,2,3,2,22,0,0,1,6,683393
4598,6,3,3,15,1,0,0,4,1526247
810,6,1,2,5,0,0,1,7,825670
522,6,2,1,10,1,0,1,1,662293
3182,4,3,2,0,1,0,1,7,1161435
3453,1,5,3,28,0,1,0,9,1148296
1681,2,2,2,28,0,1,1,1,611935
1047,5,3,1,37,0,1,0,3,638135
3413,6,3,2,29,1,0,1,6,1306833
3393,3,2,2,27,0,0,1,6,1118891
4086,2,1,1,22,1,0,0,9,1216263
2083,6,3,1,11,1,0,1,6,1017666
4906,1,2,3,4,1,0,0,4,1256616
3131,6,3,1,2,1,1,0,1,1181256
2786,1,4,1,19,0,1,1,7,1001680
1489,4,2,3,2,1,0,1,7,952825
5648,3,2,2,35,0,1,0,5,1431217
5718,6,3,2,18,0,0,0,6,1681420
5820,6,4,2,2,0,0,0,9,1865294
806,4,1,3,21,1,0,0,6,724495
5381,6,2,1,13,1,1,0,5,1537018
520,3,1,2,34,1,1,1,5,543269
814,3,2,1,30,1,0,1,6,524306
5897,5,5,2,38,0,1,1,3,1722442
4865,2,1,3,2,0,1,0,6,1317919
3760,1,2,2,12,1,0,0,4,962598
2846,6,4,3,12,1,1,0,1,1090865
3932,4,2,2,38,1,1,0,6,1211907
3970,5,3,3,13,0,0,1,6,1295382
